community,avg_inner_edge_weight
265996,2
180746,3
99999,3.285714286
501740,2.833333333
1174170,2
224645,1.666666667
845379,2.333333333
195594,2.166666667
32800,2.5
58648,2.6
623183,2
17297,3
526933,2.5
389987,1.666666667
87044,3.5
397308,2
94365,2.2
23900,3.166666667
164112,2.666666667
53014,4.035087719
533536,3
425704,5
1069020,2.066666667
230593,3
233859,2.5
122761,2
603283,2
658245,2
355302,2
23245,2
163457,2
864938,3
52359,2.390243902
727992,2
26511,4.8
561995,2
425049,3
92992,2.857142857
122106,3.166666667
96258,2
224959,8
58962,3.4
760443,1.666666667
17611,5.142857143
128709,2.454545455
416149,2
1173829,2
250152,2.571428571
87358,2.421875
113206,2.4
58307,3.266666667
1132478,2.2
297317,2.666666667
265000,2
803687,2
16956,4
389646,4
363798,2.666666667
226852,2.75
45352,3.096774194
766391,2
1305078,2
463448,2.625
189556,2
699192,2
23559,3.375
728306,2.5
26825,3.375
259303,2
256100,2
794787,2
259366,5
122420,2.666666667
325847,3
26107,2.489795918
192167,3
55221,2.7
22904,2
52018,3.147058824
258648,2.6
357509,2
191512,2
453104,2
58621,3.448275862
291162,2.352941176
17270,2.481462671
154216,2.95
128368,2
415808,2
253014,2.6
278862,2
360909,4.25
762650,3
112865,1.75
90283,2.692307692
485555,2
319558,2.5
430656,2
293710,2
267862,2
45666,2
529454,3.5
500403,2
363457,4
252359,2
60514,2.5
19163,2
280755,2
23218,4.25
284810,2.5
122079,2.6
520617,2
357823,3
188560,4
25766,3.035714286
191826,3.466666667
80728,2.417910448
54880,1.833333333
287421,2
147209,2.4
150475,2
124627,2.461538462
191108,2
50959,2.75
1125130,2
685241,4
294024,2.285714286
389619,2
223622,2
788157,2
60828,8
625363,3
1134999,2
293369,2.136363636
71173,2
19477,2.6
226170,2
140920,4.558823529
89224,2.666666667
115072,2.272727273
653759,2
60173,2.75
210667,3.142857143
73721,3.785714286
18822,2.476190476
446411,2.666666667
143468,2
1565988,2
641656,2.5
77121,2.75
51273,2
80387,3.333333333
54539,4
423963,4.333333333
146868,2.571428571
9922,3.324825986
121020,4.25
124286,3.111111111
13188,2
519558,2.2
353561,5
79669,3
216615,2.4
105517,3.666666667
53821,3.435897436
245729,2.375
82935,3.307692308
194033,2
478207,2.25
149416,2
175264,3
245011,4.5
555275,2
389278,2.333333333
115386,2.3
74035,9.363636364
156082,2.5
19136,1.833333333
44984,2.5
528772,3
280728,3.043478261
225829,2.333333333
88883,3.075471698
376323,2.615384615
321424,2
73380,2.4
18481,2.666666667
143127,3.5
216929,3
615467,2
423622,3
175578,2
12847,2.684652278
245325,2
891907,2
53480,8.5
79328,3
588964,2
82594,3.857142857
481132,2.5
149075,12
687762,2
37977,2.666666667
178189,3
110990,2.68
203319,2
484469,2
184792,1.909090909
44643,2.5
18795,2.564102564
583330,2
414067,3
143441,2
3292,2.422698838
790023,2
114390,2.055555556
375982,2.1
43925,6.157894737
1424305,2
158289,2.25
47191,2
815153,1.666666667
139520,4.5
818419,2
253884,3
116938,2
5840,2.4
1187843,2
209267,2.111111111
212533,3
216588,2.416666667
892221,2
452332,2
175237,2
149389,2.153846154
38291,2.857142857
146186,2.5
573775,4
9240,2
248250,2
215933,2
643522,2
477525,3.333333333
990364,2
229481,2.428571429
340579,2.333333333
451677,3
37636,3
40902,2.424242424
410326,2
218481,5
81535,2.8
110649,2.833333333
646070,2
505921,2.333333333
343127,2.75
177130,2
66032,2
40184,3.882352941
44239,3
139834,2
254198,1.8
168948,2.333333333
538372,4
515790,3
212847,5
238695,1.833333333
777382,2
101749,2.375
72698,2.47826087
46850,2.545454545
442122,2
334290,2
171496,2.833333333
282594,3.4
2233,4.125
116597,2.916666667
142445,3.04
5499,4.666666667
378189,2
71980,2.166666667
208926,2.3
33895,5.285714286
975175,2.166666667
133545,2.153846154
643181,2
532083,2
92194,2.2
37295,3
1059770,2
409985,5
243988,4.333333333
276305,2
136093,4
107042,2.5
176789,2
39843,4.4
43109,2.375
272384,1.666666667
445702,2
142759,2.444444444
5813,2
401085,3.5
799623,4
235088,3
72294,1.9375
101408,4
212506,2
585196,2
34209,2.571428571
31006,4.052631579
514731,2
747272,2.333333333
100753,2
74905,2
333231,3.129032258
473443,2.833333333
705921,3
4440,3
30288,2
170500,2.833333333
402978,2
100035,2.666666667
129149,2.111111111
713242,2
547245,2
273353,2
107356,2.6
534945,2
505894,2
480046,2.285714286
232002,2.5
339897,3.5
314049,2
40157,2.833333333
36954,3
1114328,2
301749,2.666666667
135752,3.0625
246850,5.75
24654,2
1457967,2
106701,2
231347,2.888888889
68553,2.333333333
205499,2.857142857
770034,2
1279670,2.333333333
629885,2
326942,2
275246,3.111111111
164148,3.4
699632,2
93746,2.2
5472,2
101067,2.806451613
75219,3.363636364
1035026,2.166666667
167548,4.5
30602,2.45
4754,2
170814,4.5
196662,2
33868,3.166666667
938776,2.857142857
126197,2
240561,3
100349,2.714285714
639099,2
1177786,4
332890,2
199210,2
33213,2.378378378
7365,2
132011,1.909090909
128808,1.75
102960,2.5
505553,2
342759,2
94715,2
231661,2.895833333
878243,2
176762,4.333333333
604351,2
272357,2.833333333
161259,2
24313,2
135411,2
109563,2.8
563000,2.2
231006,2.4
119908,2.076923077
39161,3.138888889
492598,3
297487,2.333333333
329804,2
437699,2
137959,2
163807,2
26861,2.25
134756,1.888888889
108908,3.333333333
536497,4
636147,2
307356,4.333333333
336470,3.75
167207,4
30261,3.75
33527,2.172413793
266005,2.5
406217,1.666666667
125856,2.333333333
103274,2.285714286
498546,3.857142857
361600,1.833333333
335752,2.666666667
58657,3.133333333
169755,3.142857143
173021,5.272727273
198869,2.684210526
1517818,2
128404,3.875
131670,2
501094,2.666666667
364211,2
342418,2
740956,2.25
65323,2
326915,2
438013,2
301067,2
135070,2
160918,5.285714286
23972,3
507760,2
533608,2
396662,2.230769231
880450,2
230665,3
119567,3
67871,2
463143,2.5
440561,2
160200,3
189314,3.333333333
52368,2
399210,2
960542,2
96267,3.666666667
328808,2.666666667
25865,2.666666667
402610,2
265664,2
291512,2
967145,2
830199,1.8
154566,2.285714286
154629,2
99667,2.166666667
690050,2
527256,2
364525,2
224376,2.578947368
32468,5.510638298
58316,2
567952,2
294060,2.5
434272,2.333333333
265009,2
128063,2.727272727
969756,2.7
157177,2
666813,2
504019,2
223658,5
334756,3
60864,2.8
197810,2
226924,2.2
762408,2.090909091
300726,2
163780,2.630434783
533204,2.333333333
256109,3
422169,2.5
259375,1.8
370473,2.5
765745,2
93378,2.75
67530,2
1001489,2
466068,2.5
354970,2
329122,3
192176,2.111111111
22913,2.5
26179,2.4
398869,2.5
54575,2.75
25524,4.033333333
150170,2.2
431320,2
128377,2
692912,2.166666667
157491,2.166666667
389969,2
925453,2
335070,2
249820,1.6
194921,2.666666667
227238,2
87089,2.849315068
319567,2.714285714
156773,2
16624,3.416666667
156836,3.25
832469,2
363466,2.333333333
86371,2.428571429
197469,2.5
60523,2
226583,2.666666667
89637,2
19235,2.514285714
259034,1.666666667
1167145,2
494778,3
491575,2
188569,2
25838,3.571428571
51686,2.666666667
398528,1.666666667
150484,2
258379,3
95585,6.352941176
523174,2
80082,2.333333333
191180,3.666666667
54234,2.5
28386,3.857142857
25183,4.136363636
563870,3
149829,4
197783,2.6
319226,2.416666667
182280,2.8
322492,2
1230603,2.333333333
529122,1.666666667
525919,5
277875,2
226179,2.055555556
60182,2
86030,4.5
89296,2.390243902
1160201,2
1023255,2
18831,2.166666667
44679,2
184891,2
417369,2
114426,2.333333333
254638,2.5
794114,2
657168,3
520285,2.071428571
51282,3.722222222
191494,2
80396,2.5
51345,2
121029,1.75
962722,2
150143,2
13197,2.35
121092,2.666666667
382684,2.25
190776,3.333333333
330988,3
50627,2
79741,2.384615385
28045,2.8
589377,2
260586,3.5
123640,2
518912,2
82289,3
86344,3.375
223290,5
347936,3
1367208,3
388632,2
140588,8.333333333
277534,5
114740,2
85689,3.647058824
885968,2
583025,4
21756,2.2
417028,2
88237,3.375
678620,2
375677,3
183832,2
50941,3
755688,2
54207,2.666666667
589691,2.333333333
120688,2.469387755
312596,6
12856,2
149802,3
519226,2
522492,2
382343,2
53489,3.777777778
245397,3.8
219549,2.333333333
286030,2.666666667
1386049,2
123299,2.25
12201,5
521837,2
891261,2
218894,2.5
81948,4
107796,2.9
451372,2
458693,2.333333333
18804,2.477272727
926978,2.333333333
388291,2
3301,2.333333333
88551,3.5
117665,2.9
911475,2
73048,2
155095,3
47200,2
18149,2.925
556836,3
416687,10.26315789
168643,2.4
279741,1.857142857
116947,1.857142857
142795,2
113744,3.903225806
655697,2
349488,4.333333333
183491,2
46545,2.125
142140,4.5
5194,2.4
821828,2
146195,3.333333333
149461,3
12515,3.76
522151,2.333333333
356091,2
104844,2.5
850224,2
174591,2
148743,2.75
547281,2
11860,2.5
244338,2
218490,2.666666667
358702,2.333333333
78341,2
110658,2.923076923
81607,2.461538462
180405,2.918918919
148088,2
40256,3
321406,2
1284479,2
815539,2
251004,2.333333333
678593,3
114058,2.090909091
649542,2
238704,7
46859,3.222222222
72707,2
17808,8.565217391
582343,2.666666667
142454,2.25
5508,2.727272727
31356,5.714285714
789036,2
486093,2
1024780,3
101103,3.5
75255,2.764705882
212201,2.333333333
20356,2.285714286
307796,2.5
170850,2
4853,4.855072464
12174,2.9
244652,2
410712,3
273766,2
477193,4.666666667
37304,4
148402,2.666666667
384146,2.3
550206,2
413260,2.666666667
107051,2.625
81203,3
313744,3.5
202646,3
1018491,2
342858,2
205912,4.5
180064,3.666666667
712282,2
10801,2.5
39915,3
578602,3
275659,1.833333333
416660,2
486407,5
238363,2
101417,2
72366,2
747999,2.333333333
611053,2
441790,2.5
445056,2
333958,1.733333333
308110,2.5
843594,3
253211,2
5167,2
31015,2.25
116265,4.5
266759,2
750547,3
447604,2.75
1120034,2
1008936,2
281607,2
196357,2.25
33563,5.428571429
115610,2
4512,2.333333333
377202,2.333333333
103310,2.625
240256,2
919944,2
339906,2
904441,3
202960,2
206226,4.333333333
173909,2.5
686748,2
36963,3.172413793
11115,5
40229,4
109976,3.125
202305,1.818181818
176457,3.5
65359,2.662068966
205571,6.2
68625,2.571428571
412201,2.5
578261,1.666666667
246204,2
109258,2.1
230701,2.857142857
67970,1.833333333
212174,2
607446,3
46177,3
72025,3.8
304503,11
1146196,2
1120348,2.333333333
872304,2
170823,2.333333333
196671,2
1560,2
706307,2
30674,4.038461538
680459,1.666666667
1585367,2
1053149,2
240570,2.307692308
237367,3.090909091
336165,2.666666667
447263,2
170168,2.6875
708855,3
144320,2.142857143
33222,4
7374,2.75
539592,2.428571429
4171,3
376861,2.5
239915,2
198564,2.210526316
61618,2.882352941
176771,2
173568,4.16
246518,5
161268,1.857142857
301480,3.666666667
275632,2
106369,3.470588235
504907,2
342113,3
231015,2
371227,2
205167,2
176116,2.666666667
39170,3
65018,2.285714286
743917,2
68284,2
42436,4.333333333
23667,1.666666667
138031,3.888888889
781347,2
1085,3.5
396357,5.333333333
204512,3.666666667
93414,2.285714286
233626,2.208333333
38515,2.574468085
913314,2
281580,2
4485,2
543172,2
262811,2.181818182
236963,2.5
129131,3.125
74232,2.092307692
58729,3.875
169827,3
32881,3.666666667
7033,3.196261682
708514,2
99362,2
102628,2.304347826
213726,6
128476,4.333333333
472052,2
364220,2
61277,2.5
264704,4
782316,2
1276449,2
670563,2
341772,2.5
367620,2
204826,2
233940,2
64677,3.2
38829,2.5
163475,3.125
303687,2.111111111
23326,7
562013,2
744,3.555555556
233222,3.074074074
373434,5
93073,2.833333333
67225,1.833333333
96339,3.578947368
302969,1.666666667
25874,2
166086,2.166666667
170141,2
705562,2
33195,3.578947368
402619,2.333333333
265736,1.970588235
239888,3.769230769
472366,2.333333333
61591,2.735294118
29274,2
58388,3.4
32540,2.176470588
6692,2.375
405230,4.5
102287,2.95
360613,2.625
31822,2.142857143
172034,7
197882,4.333333333
599623,3
60936,2
35088,3.129032258
156531,2.25
562327,2.285714286
507428,4
533276,2
396330,2
259384,2.5
1042912,2
93387,2
67539,6
96653,2
491925,3
26188,3
134083,2
535824,2.285714286
121783,2.5
66884,2.25
631419,2
162479,3.363636364
331742,7
136631,2.666666667
25533,2.727272727
564220,2
28799,3.444444444
1099704,2
121128,2
102601,4.75
497873,2
364193,3
57984,2.4
873829,2
32136,2.285714286
456522,3
430674,2.25
153579,2
223326,2.333333333
389386,3
337690,2
197478,4
596016,3
89646,3
34747,2.27863046
430019,4
1105652,2.333333333
267225,3
1134766,2
159393,2.25
127076,2.5
156190,2.2
19244,2
130342,2
225937,2
507087,3
93046,3.166666667
67198,2
628530,2
491584,3
602682,2
299739,2
162793,2
51695,2.489749431
25847,2.363636364
398537,2.333333333
395334,2
258388,1.666666667
121442,2.333333333
519980,2
302287,2.673076923
426933,2
534828,2
685322,2
1058012,2
356531,2.285714286
1065333,2
363852,2.5
759124,2
60909,2
319235,3
127390,3
16292,2.894736842
222985,3
60191,2.293333333
901884,2
252099,2.545454545
89305,3
595675,2
1134362,2
432881,2
155786,3
997479,2
159052,3.3
295998,5
18903,8.714285714
225533,3
391593,2
59536,2.25
88650,3.636363636
66857,3.791666667
631392,2
162452,2.428571429
420778,1.909090909
424044,3
150152,2.25
121101,3
95253,3.5
519639,3
187582,2.142857143
190848,5.333333333
165000,2
24851,2
700484,2
426592,2.6
149497,2
53247,2.465116279
11896,3.023178808
828530,2
152897,2.142857143
19217,3
85698,2
59850,3.44
88964,2.75
487502,2
321442,2.666666667
461654,3
181293,3
321505,3.333333333
158711,2.625
228458,2.285714286
187107,2
17844,2.5
46958,2
25165,2.133333333
149811,2.6
659447,3.5
94912,2
1169083,2
245406,3.90625
219558,2.6
50295,2.944444444
79409,2
149156,3.625
12210,3.293103448
123308,6
632944,2
330001,2.428571429
193055,2.666666667
107805,2.833333333
218903,3
52906,2.25
591593,2.5
1156128,2
853185,2
177552,4.333333333
11555,2
857240,2
155759,3
222303,3.333333333
114408,3
487098,2
483895,2.5
996734,2
321101,3.333333333
346949,1.75
184155,3
155104,2.75
44006,2.75
18158,2
21424,2
279813,2
87905,1.818181818
117019,4.428571429
253965,2
352763,2
183500,2
349560,5
186766,4
556190,3.333333333
20769,4.181818182
46617,4
518894,2
356163,4
1057644,2
27372,5
53220,1.8
451758,2.5
288964,1.928571429
285761,2
11869,3.598765432
37717,2.35
122967,2.5
495657,4
81616,2
107464,2
192714,2
52565,5
425255,3
314157,2
177211,2.5
715898,2
122312,3.032258065
246958,3.4
110012,2
528108,3
1063592,2
114067,1.666666667
649551,2
85016,2.380952381
1133339,2
209662,2.4
183814,2
43665,2
46931,2.111111111
305257,2
113412,2.333333333
2314,4.362586605
87564,4
792311,2
623048,2
72061,2.807692308
20365,3.680555556
46213,2.8
49479,4
581697,2.75
584963,3
282020,2.75
78664,2
218876,2
78727,2
1152898,2
311205,2
451417,2
340319,2.3
288623,2
8262,3.333333333
40579,2.185185185
148474,2.111111111
1362794,2
11528,1.722222222
384218,2
110326,2.352941176
107123,2.216216216
55427,2.857142857
1321443,2
1126332,3
39924,5.333333333
14076,2.1
686506,2.3
246617,2
135519,2.333333333
515530,2
212587,2.75
46527,3.333333333
43324,4
167970,2
253220,2
677606,2
145388,2.3125
1050296,3
237717,3.6
610407,2
74986,1.864864865
555508,3
49138,2
1008945,2
4521,3.5
651103,2
118885,2.666666667
144733,2.875
472806,3
169863,2
1318554,2
343181,2.2
11124,2.1875
40238,3
243665,3
272779,2
246931,5
383877,2
642203,2
782415,2
339260,2
1180953,2
1553643,2
13735,2
39583,2
412273,1.916666667
275327,2.75
138381,2.6
106064,2
135178,5.428571429
109330,3.333333333
83482,2.666666667
507868,3.5
345074,2
67979,2.333333333
46186,2.666666667
183132,2
581670,2
75300,2.47826087
278727,1.666666667
4835,3.233870968
115933,3.285714286
141781,4.5
145047,2.272727273
112730,2.666666667
377525,3
374322,2
45531,4
307123,2
310389,2.411764706
4180,2
141126,2
115278,2.285714286
705661,2
7446,2
402718,5.333333333
376870,1.666666667
239924,2
73927,2
172788,5
479786,2
106378,3.181818182
782011,2
272438,3
135492,1.866666667
109644,2
504916,2
508182,2.333333333
991970,2
316337,5
1017818,2
68293,5
13394,2.515702479
108989,2.75
178736,3.727272727
38524,5.666666667
67638,1.853658537
41790,3.125
437062,2
266086,2
775722,2
100089,2
74241,2
169836,2
195684,3
58738,3
32890,2.090909091
173102,2.25
3839,4
1218159,2
376529,2.333333333
128485,2.714285714
265431,5.571428571
239583,2.454545455
102637,2
73586,2
198232,2.9375
32235,2.5
6387,6.571428571
740319,3
38838,3.333333333
204898,2.714285714
179050,2
67952,2.25
603436,2
437376,2
134433,2.764705882
108585,2
137699,2.941176471
532971,2
230028,2.666666667
602718,2
1304199,2
1001256,2
273927,2.157894737
166095,3.25
98,2
398636,3
95693,2.355421687
236694,2
73900,3.555555556
498286,4
583536,2.5
446590,2.216216216
472438,3.333333333
361340,2
198546,2
58397,2.25
169495,1.666666667
3498,2.571428571
35815,2
516337,2
431087,2
239242,2.75
